,date,log,ma,original
440,200710,0.008495095549720943,0.008748895336721726,0.20429009193052974
441,200711,0.033950187031850376,0.034250431323186566,0.1019367991845143
442,200712,0.0592999191793675,0.05974338770090276,0.20366598778004363
443,200801,0.06798171801634112,0.06845493208349042,-0.30487804878049934
444,200802,0.08507165852766896,0.08565392954781714,-0.10193679918449981
445,200803,0.09329739651509072,0.09398200304525688,0.30612244897958896
446,200804,0.0678433532535605,0.06826183843620363,0.0
447,200805,0.11779946165060284,0.11898742120654686,0.8138351983723268
448,200806,0.15087573292618117,0.15262347906056686,0.4036326942482399
449,200807,0.19205977477168013,0.1946538286934133,0.402010050251262
450,200808,0.19167560315971333,0.194260675977855,0.2002002002001888
451,200809,0.1833328612313112,0.1857398852484746,0.0
452,200810,0.15027110620355888,0.15206569427091474,-0.19980019980018845
453,200811,0.0757108190878153,0.07683756093880419,-0.8008008008008122
454,200812,0.016904753338820022,0.01782032297294284,-0.5045408678102926
455,200901,0.0,0.000968544414590277,-0.5070993914807302
456,200902,0.0,0.0009685444145902481,-0.10193679918449981
457,200903,-0.00848572423252092,-0.007534856945953479,0.20408163265306412
458,200904,-0.00848572423252092,-0.007534856945953479,0.0
459,200905,-0.0849127288489182,-0.08384053963448312,-0.10183299389002905
460,200906,-0.13610672404275048,-0.1344660640192531,-0.20387359836899963
461,200907,-0.1874890577613475,-0.18499107586773697,-0.20429009193054426
462,200908,-0.20451933093664776,-0.20167442588441933,0.0
463,200909,-0.19580420233720197,-0.19314491377251264,0.10235414534288056
464,200910,-0.1874890577613475,-0.18501568785187614,-0.10224948875255042
465,200911,-0.13666477855913683,-0.1353413120089564,-0.20470829068577567
466,200912,-0.10261930438952849,-0.10184324823844011,-0.10256410256409673
467,201001,-0.0857868716981125,-0.08525231674441032,-0.30800821355237307
468,201002,-0.07721123900578108,-0.07675758347903534,0.0
469,201003,-0.07705258806924853,-0.07659995091004483,0.20597322348095043
470,201004,-0.0943618588903683,-0.09372910472984637,-0.20554984583761854
471,201005,-0.0857868716981125,-0.08524302190567729,0.0
472,201006,-0.07729080972618263,-0.0768357730199663,-0.10298661174046789
473,201007,-0.0948500635630678,-0.09417585986080634,-0.4123711340206244
474,201008,-0.0948500635630678,-0.09417585986080634,0.0
475,201009,-0.10346875720099735,-0.10270537197271305,0.0
476,201010,-0.06877656764817663,-0.06830466405906784,0.3105590062111919
477,201011,-0.06891876914634221,-0.06844550223635422,-0.20639834881321242
478,201012,-0.06899009063653372,-0.06851621171761303,-0.10341261633920219
479,201101,-0.06920494357126605,-0.06872877777251336,-0.3105590062111772
480,201102,-0.06920494357126605,-0.06872877777251336,0.0
481,201103,-0.06036877168579258,-0.05993267308336123,0.31152647975077585
482,201104,-0.017198395513173814,-0.016923602079293703,0.3105590062111919
483,201105,-0.008590697791910351,-0.008323670878743798,0.10319917440659887
484,201106,-0.025849853873882722,-0.025514649109993223,-0.309278350515461
485,201107,0.008618090900758268,0.008849612058392145,0.0
486,201108,0.01721912543144466,0.017467330086657767,0.1034126163391875
487,201109,0.01721912543144466,0.017467330086657767,0.0
488,201110,-0.01723396312004466,-0.01702140252460498,-0.10330578512396107
489,201111,-0.01726967814499325,-0.017056976180036418,-0.2068252326783897
490,201112,-0.008635207273444134,-0.008439258151769569,0.0
491,201201,-0.00866213503758484,-0.008466076718799889,-0.3108808290155411
492,201202,0.008644911854571724,0.008858940606217678,0.20790020790021085
493,201203,0.01721912543144466,0.017476547238327252,0.41493775933609073
494,201204,0.017165920608586127,0.01742307633505275,0.3099173553718979
495,201205,-0.008599562943045758,-0.008341290155575132,-0.20597322348093577
496,201206,-0.01726967814499325,-0.016967819081488793,-0.41279669762642485
497,201207,-0.02593028930539809,-0.025603397665253408,-0.10362694300517546
498,201208,-0.025903421933304305,-0.02557657904068412,0.10373443983401899
499,201209,-0.008617348249073675,-0.008305421873153647,0.20725388601036565
500,201210,0.0,0.0003033935538431093,0.0
501,201211,-0.00864416457336814,-0.008314324474422518,-0.31023784901757717
502,201212,-0.01730554150644048,-0.016958861127258654,-0.10373443983403373
503,201301,-0.017359616707401937,-0.017012665355194894,-0.31152647975077585
504,201302,-0.026011226872346693,-0.0256571271246574,0.10416666666666075
505,201303,-0.034572268146626506,-0.034220705577828726,0.31217481789803475
506,201304,-0.03446502975901211,-0.03411354190031426,0.3112033195020717
507,201305,0.0,0.00028632944629620555,0.2068252326783897
508,201306,0.03440574001702945,0.03468605424849828,0.0
509,201307,0.051560008575957106,0.051921564032812804,0.10319917440659887
510,201308,0.06854086737917431,0.06905022325626631,0.309278350515461
511,201309,0.05990894071394859,0.060343642998637224,0.10277492291881658
512,201310,0.07687488749394955,0.07745521041821186,0.2053388090348959
513,201311,0.09406330603922708,0.09477011313689027,-0.10245901639343681
514,201312,0.10261931770665367,0.1034146497897264,0.0
515,201401,0.10293622310384443,0.10373416412793231,-0.30769230769230477
516,201402,0.10283037071039391,0.1036269967753946,0.10288065843620814
517,201403,0.11094844287542482,0.11187073625682813,0.4110996916752371
518,201404,0.25922841796126583,0.2650568806483728,2.149437052200608
519,201405,0.2668013056585261,0.2728715447922409,0.30060120240480676
520,201406,0.2668013056585261,0.2728715447922409,0.0
521,201407,0.2746037094223608,0.28092163024170785,0.19980019980020264
522,201408,0.24960068434201066,0.25514843436541945,0.0
523,201409,0.24126824432586513,0.24658385745551806,0.0
524,201410,0.2327044013307411,0.23778069814495043,0.09970089730808428
525,201411,0.2167091948594102,0.22141855110469474,-0.2988047808765053
526,201412,0.20857238608329443,0.21309354277968687,-0.09990009990009423
527,201501,0.19283275693324775,0.19706790175404562,-0.5
528,201502,0.17622459976462945,0.18011930417079425,-0.10050251256280836
529,201503,0.17551756385454365,0.17939553710798453,0.4024144869215206
530,201504,0.03327242222319615,0.03367591635846874,0.40080160320641856
531,201505,0.016618207906438087,0.016942516091534104,0.09980039920159113
532,201506,0.008317047161598978,0.008634107982528264,-0.09970089730807011
533,201507,-0.016648641682159848,-0.01633260860095573,-0.09980039920160531
534,201508,-0.016648641682159848,-0.01633260860095573,0.0
535,201509,-0.016648641682159848,-0.01633260860095573,0.0
536,201510,-0.024971943825802256,-0.024641016709962757,0.0
537,201511,0.0,0.0002593816964126863,0.0
538,201512,0.0,0.0002593816964126805,-0.09990009990009423
539,201601,0.0,0.00025938169641269324,-0.5
540,201602,0.0,0.00025938169641268977,-0.10050251256280836
541,201603,-0.02512250994916032,-0.02489152373618264,0.10060362173037657
542,201604,-0.033394645682360835,-0.033166029196014246,0.30150753768843935
543,201605,-0.033361223006800333,-0.03313269572934586,0.10020040080161176
544,201606,-0.033394645682360835,-0.033165962628682405,-0.10010010010010863
545,201607,-0.041825428897634964,-0.041549329495482734,-0.20040080160320928
546,201608,-0.041825428897634964,-0.041549329495482734,0.0
547,201609,-0.041825428897634964,-0.041549329495482734,0.0
548,201610,-0.025047000613009907,-0.024815728424532026,0.20080321285140848
549,201611,-0.025047000613009907,-0.024815728424532026,0.0
550,201612,-0.01669868358733506,-0.01649072009952417,0.0
551,201701,0.00836715196814719,0.00847587976687505,-0.20040080160320928
552,201702,0.016735012469126787,0.016851089147109078,0.0
553,201703,0.0250532757638533,0.02520105507386174,0.20080321285140848
554,201704,0.02497818141926622,0.025125527133559023,0.30060120240480676
555,201705,0.03323924363083375,0.033425510383441596,0.19980019980020264
556,201706,0.03327242222319615,0.033458777282778136,-0.09970089730807011
557,201707,0.04163387942899277,0.041842144149578465,-0.09980039920160531
558,201708,0.0581762455404089,0.05849216079959535,0.19980019980020264
559,201709,0.0581762455404089,0.05849216079959535,0.0
560,201710,0.06629171547376522,0.06668378405566337,0.2991026919242245
561,201711,0.07450738620631281,0.07496741559973301,0.09940357852883552
562,201712,0.07450738620631281,0.07496741559973301,0.0
563,201801,0.06642381733361624,0.06684126591539293,-0.2979145978152901
